filename,loss,val_loss
2594_ps18_02.wav,0.001809999463148415,0.0017520758556202054
2538_ps20_02.wav,0.0021554483100771904,0.002069016918540001
2314_qt15_2.wav,0.00165285833645612,0.0015163139905780554
2621_qt07_1.wav,0.001904957229271531,0.001774868811480701
2595_ps18_03.wav,0.001947948825545609,0.0018395602237433195
2341_vns08_2.wav,0.003014650661498308,0.0028918518219143152
1771_sy_sps41.wav,0.0014875923516228795,0.00136077671777457
2322_ps23_01.wav,0.0020555679220706224,0.002002258552238345
2318_bh38m1.wav,0.0015229457058012486,0.0014228799846023321
2590_ps12_03.wav,0.002000367734581232,0.001874858164228499
2080_quint2d3.wav,0.002011853037402034,0.0018879129784181714
1751_sy_sps13.wav,0.001954083563759923,0.0018824016442522407
2379_qt08_4.wav,0.0020557772368192673,0.0018807162996381521
2416_lvbsext3.wav,0.0015927859349176288,0.0015118373557925224
1789_kv_465_2.wav,0.001909830141812563,0.0018087312346324325
2336_vns08_3.wav,0.002176047069951892,0.0020380138885229826
1764_scbt1422.wav,0.0019802963361144066,0.0018404194852337241
2423_ps01_02.wav,0.0014317827299237251,0.0012376861413940787
2166_gr_f45m1.wav,0.002202733187004924,0.0021064861211925745
2478_ps03_04.wav,0.002111575799062848,0.0019470708211883903
2476_ps03_02.wav,0.0022599666845053434,0.002162158489227295
2325_ps23_01.wav,0.002313056727871299,0.0022846320644021034
2441_ps29_01.wav,0.0028777660336345434,0.00276234676130116
1859_kv_464_2.wav,0.0013592606410384178,0.0012766545405611396
1759_d958-3.wav,0.0021827612072229385,0.002069229958578944
2523_vcs3_3.wav,0.0019387633074074984,0.0017965259030461311
2491_ps04_03.wav,0.0028824189212173223,0.002726024715229869
1923_dvqt10m4.wav,0.0027249709237366915,0.0027050545904785395
2114_jb38_3.wav,0.002772469772025943,0.0026148520410060883
2512_ps02_04.wav,0.0019211083417758346,0.0018651338759809732
2593_ps18_01.wav,0.0017924862913787365,0.0017219913424924016
1772_sy_sps42.wav,0.0017818901687860489,0.001638002460822463
2532_ps32_01.wav,0.002229715697467327,0.0021577137522399426
2555_ps30_01.wav,0.0020163203589618206,0.0018834768561646342
2377_qt08_2.wav,0.0018283282406628132,0.0016969662392511964
2481_qt05_2.wav,0.0016786557389423251,0.0015844778390601277
2330_lvb12n1a.wav,0.001943390816450119,0.0018760983366519213
1817_k3752.wav,0.0023373679723590612,0.002179912058636546
2334_vns08_1.wav,0.001701917266473174,0.0015295530902221799
2320_bh38m3.wav,0.0026275180280208588,0.002534510102123022
1893_k564_3.wav,0.0014620271977037191,0.0013477019965648651
2081_quint3f1.wav,0.0013395664282143116,0.0012489322107285261
1760_d958-4.wav,0.001626533572562039,0.0014559747651219368
1819_k3754a.wav,0.0018027420155704021,0.0017271642573177814
2415_lvbsext2.wav,0.0015994475688785315,0.0014574439264833927
2628_vns10_3.wav,0.0017105251317843795,0.001535945339128375
2560_qt02_2.wav,0.001997394021600485,0.001880223979242146
2381_qt13_1.wav,0.0017944900318980217,0.0016994617180898786
2486_ps04_02.wav,0.0018867428880184889,0.0018061810405924916
2082_quint3f2.wav,0.00237812171690166,0.0022748790215700865
2424_ps01_03.wav,0.0019253796199336648,0.001817269716411829
2571_bevs7b.wav,0.0016782665625214577,0.0017195850377902389
2238_prelude23.wav,0.002177188405767083,0.002036925172433257
1756_sy_sps53.wav,0.001750759081915021,0.0015647142427042127
2492_ps04_04.wav,0.0023409759160131216,0.0021198734175413847
2603_ps26_01.wav,0.0019859292078763247,0.0018423469737172127
2178_gr_rqtf2.wav,0.0023825792595744133,0.0023185021709650755
2348_ps14_03.wav,0.0016390661476179957,0.0015572364209219813
2472_ps03_03.wav,0.0021726908162236214,0.0021835335064679384
1758_d958-2.wav,0.0016713100485503674,0.0015359906246885657
1916_dvq10m1.wav,0.0016600191593170166,0.0015783637063577771
2510_ps02_02.wav,0.0012610655976459384,0.001173635246232152
2521_vcs3_1.wav,0.0026748531963676214,0.002592960838228464
2393_ps17_03.wav,0.0020631952211260796,0.0019967539701610804
2346_ps14_01.wav,0.0021000062115490437,0.0020944655407220125
2522_vcs3_2.wav,0.0022072154097259045,0.0021893843077123165
1805_kv_387_1.wav,0.002041115425527096,0.0019230068428441882
2527_ps05_01.wav,0.0021074675023555756,0.0019861978944391012
2626_vns10_1.wav,0.0017698169685900211,0.0016478186007589102
2076_quintBb2.wav,0.0013255925150588155,0.0011823596432805061
2403_qt01_4.wav,0.0017410052241757512,0.0016489981207996607
2335_vns08_2.wav,0.001893665292300284,0.0016964107053354383
2494_qt11_1.wav,0.0018364398274570704,0.0016548847779631615
2411_ps13_02.wav,0.0014004828408360481,0.0012164271902292967
2570_bevs7a.wav,0.0015581563347950578,0.0014221095480024815
2391_ps17_01.wav,0.0022020668257027864,0.00210200366564095
